time,x,y,z,target
0.0,0.0,0.7071067811865475,1.0,non-fault
0.10101010101010101,0.31203344569848707,0.8924426953745098,0.9500711177409454,non-fault
0.20202020202020202,0.5929079290546404,0.9886612770418577,0.8052702575310587,non-fault
0.30303030303030304,0.8145759520503357,0.9861543537181866,0.5800569095711983,non-fault
0.40404040404040403,0.9549022414440739,0.8851722611624167,0.2969203753282752,non-fault
0.5050505050505051,0.9998741276738751,0.6957988453935274,-0.01586596383480819,non-fault
0.6060606060606061,0.9450008187146685,0.43694451236935955,-0.3270679633174216,non-fault
0.7070707070707071,0.7957618405308322,0.13445787712153215,-0.6056096871376664,non-fault
0.8080808080808081,0.5670598638627709,-0.18145542115750246,-0.8236765814298324,non-fault
0.9090909090909091,0.28173255684143006,-0.47924898672005645,-0.9594929736144974,non-fault
1.0101010101010102,-0.03172793349806786,-0.7291858198211773,-0.9994965423831851,non-fault
1.1111111111111112,-0.34202014332566866,-0.90630778703665,-0.9396926207859085,non-fault
1.2121212121212122,-0.6181589862206053,-0.9929278846732883,-0.7860530947427875,non-fault
1.3131313131313131,-0.8325698546347713,-0.9803964234187571,-0.5539200638661105,non-fault
1.4141414141414141,-0.9638421585599419,-0.8699647669800793,-0.26647381369003553,non-fault
1.5151515151515151,-0.998867339183008,-0.6726603737012524,0.04758191582374232,non-fault
1.6161616161616161,-0.9341478602651068,-0.4081856192247032,0.3568862215918716,non-fault
1.7171717171717171,-0.7761464642917572,-0.10295036130393494,0.6305526670845221,non-fault
1.8181818181818181,-0.5406408174555982,0.21256528955297588,0.8412535328311808,non-fault
1.9191919191919191,-0.2511479871810794,0.5068546457809827,0.9679487013963562,non-fault
2.0202020202020203,0.06342391965656492,0.7505306301456823,0.9979866764718843,non-fault
2.121212121212121,0.3716624556603268,0.9192603035816653,0.9283679330160726,non-fault
2.2222222222222223,0.6427876096865393,0.9961946980917455,0.7660444431189776,non-fault
2.323232323232323,0.8497254299495142,0.9736513170255909,0.5272254676105029,non-fault
2.4242424242424243,0.9718115683235418,0.8538812920211476,0.23575893550942717,non-fault
2.525252525252525,0.9968547759519424,0.64884459003164,-0.07924995685678735,non-fault
2.6262626262626263,0.9223542941045816,0.3790157177619017,-0.3863451256931282,non-fault
2.727272727272727,0.7557495743542594,0.0713391831992331,-0.6548607339452838,non-fault
2.8282828282828283,0.5136773915734072,-0.24346112272025877,-0.8579834132349765,non-fault
2.929292929292929,0.22031053278654106,-0.5339499451778364,-0.9754297868854069,non-fault
3.0303030303030303,-0.09505604330418282,-0.7711197197453883,-0.9954719225730846,non-fault
3.131313131313131,-0.4009305354066128,-0.931287202923333,-0.91610845743207,non-fault
3.2323232323232323,-0.6667690005162913,-0.998458427893033,-0.745264449675755,non-fault
3.3333333333333335,-0.8660254037844387,-0.9659258262890685,-0.4999999999999999,non-fault
3.4343434343434343,-0.9788024462147785,-0.8369380309815697,-0.2048066680651917,non-fault
3.5353535353535355,-0.9938384644612542,-0.6243754748600631,0.11083819990101056,non-fault
3.6363636363636362,-0.909631995354519,-0.3494641795991007,0.41541501300188494,non-fault
3.7373737373737375,-0.734591708657534,-0.03965617258421415,0.6785094115571314,non-fault
3.8383838383838382,-0.48619673610046904,0.27411181117427635,0.8738493770697847,non-fault
3.9393939393939394,-0.18925124436041,0.5605076022408935,0.9819286972627067,non-fault
4.040404040404041,0.12659245357375007,0.7909323571523291,0.9919548128307952,non-fault
4.141414141414141,0.4297949120891697,0.9423763749934929,0.9029265382866222,non-fault
4.242424242424242,0.6900790114821109,0.999716794693129,0.7237340381050713,non-fault
4.343434343434343,0.8814533634475816,0.9572277301234993,0.4722710747726836,non-fault
4.444444444444445,0.984807753012208,0.8191520442889925,0.17364817766693075,non-fault
4.545454545454545,0.9898214418809329,0.5992776665113475,-0.14231483827328356,non-fault
4.646464646464646,0.8959937742913363,0.3195607606302501,-0.44406661260577485,non-fault
4.747474747474747,0.7126941713788632,0.007933231564909153,-0.7014748877063197,non-fault
4.848484848484849,0.4582265217274102,-0.3044864922699081,-0.8888354486549244,non-fault
4.94949494949495,0.15800139597334906,-0.5865008756606916,-0.9874388886763942,non-fault
