time,x,y,z,target
0.0,-0.022058741015873268,0.7019434420882532,0.9866352811737044,fault
0.10101010101010101,0.2405878338908944,0.8863303383261334,1.058032350999154,fault
0.20202020202020202,0.604011709410276,0.9063800951122124,0.8981568384123588,fault
0.30303030303030304,0.871091994944591,0.9735710155811209,0.5911470102455658,fault
0.40404040404040403,0.9672115529501508,0.9144869264320654,0.32903560283025146,fault
0.5050505050505051,0.9964189872406852,0.7101060534365745,0.09468900637518322,fault
0.6060606060606061,0.9215981817457239,0.3675257289043962,-0.3487788463035985,fault
0.7070707070707071,0.8322728590481373,0.13405431834786335,-0.5627913613569518,fault
0.8080808080808081,0.5367158342667258,-0.22755077161792125,-0.8359779003714646,fault
0.9090909090909091,0.3987955050063402,-0.43644929603982585,-0.9102937317748048,fault
1.0101010101010102,-0.11197188800909885,-0.6771146103861746,-0.9837651060155203,fault
1.1111111111111112,-0.32537281218351843,-0.801144303387732,-0.9283292659379789,fault
1.2121212121212122,-0.6239845108604554,-1.0274932110096788,-0.8659445694684551,fault
1.3131313131313131,-0.8398417163893859,-1.027381641808239,-0.575504906457341,fault
1.4141414141414141,-0.9200094803632063,-0.8642653282690769,-0.3156059842441995,fault
1.5151515151515151,-0.9639461848846215,-0.731211456144778,0.05119877388232753,fault
1.6161616161616161,-0.8303012698708448,-0.3427379172992266,0.2599411173293464,fault
1.7171717171717171,-0.7456523115781428,-0.05301381313404491,0.5206734508278845,fault
1.8181818181818181,-0.5442912724372282,0.15900389823409505,0.8012130574844603,fault
1.9191919191919191,-0.23773656611520014,0.4380495405113838,0.9624087869797865,fault
2.0202020202020203,0.16976560061134624,1.363236491362431,2.0207279366890836,fault
2.121212121212121,0.7586642954750628,1.9573009868393543,1.8132322479878964,fault
2.2222222222222223,1.3515732271884089,1.9854873112776552,1.451176613880876,fault
2.323232323232323,1.712833887301949,2.1307288663670536,1.0579965993585119,fault
2.4242424242424243,2.0926358665752764,1.8981541692040453,0.4102308226414413,fault
2.525252525252525,1.8596568027350904,1.38148521114587,-0.23476761669751717,fault
2.6262626262626263,1.9601268846037596,0.714945008464431,-0.9988136357005292,fault
2.727272727272727,1.532991697640752,-0.17191554320063274,-1.2711265778886842,fault
2.8282828282828283,0.8853084345120878,-0.4956304210105855,-1.8161132997288603,fault
2.929292929292929,0.41801803191753234,-1.1333888619603945,-1.8022892122170595,fault
3.0303030303030303,-0.13242646473078867,-1.5724280205230388,-2.0712408409951304,fault
3.131313131313131,-0.8067206735707745,-1.865862548380167,-1.72916926105651,fault
3.2323232323232323,-1.426283241743569,-1.9585172242453017,-1.6858590879731572,fault
3.3333333333333335,-1.7279647294155696,-1.7086664247371484,-1.1349290693308143,fault
3.4343434343434343,-2.050525389643742,-1.737773419885538,-0.24341756704325015,fault
3.5353535353535355,-1.9624511656396117,-1.2975547096232474,0.2619268577848709,fault
3.6363636363636362,-1.8902967307434964,-0.6243196082623825,0.8504093714786086,fault
3.7373737373737375,-1.3682569864722978,-0.23093950197692992,1.476876075173258,fault
3.8383838383838382,-0.8882843576488793,0.4734965759537286,1.663921051718462,fault
3.9393939393939394,-0.39861075719610484,1.2288625521539804,2.042369055140535,fault
4.040404040404041,0.2345806413801783,2.6931935469099457,2.9804286653399577,fault
4.141414141414141,1.5998396682730434,2.8318039742005636,2.8888930693991894,fault
4.242424242424242,1.9714454489011406,3.004491446477214,1.9297637753531598,fault
4.343434343434343,2.7568357279533684,2.6841759122838997,1.411387643327234,fault
4.444444444444445,3.1124628212656544,2.3885096110962043,0.6732972398447779,fault
4.545454545454545,2.792018647773169,1.634105837612696,-0.5929755786661153,fault
4.646464646464646,2.5185009503900266,1.174448169123509,-1.1714294963533807,fault
4.747474747474747,2.2667991964776917,-0.12438945662984072,-2.0876336971883758,fault
4.848484848484849,1.7643619728455375,-1.0720463889449396,-2.7852130475231918,fault
4.94949494949495,0.5602867513789731,-1.6671086255634888,-2.957501496627225,fault
5.05050505050505,-0.5607966319913279,-2.318573641551044,-2.9059522964274818,fault
5.151515151515151,-1.496449728415414,-3.0084988161383084,-2.6255394826774126,fault
5.252525252525253,-2.0883885714387724,-2.9659400388357726,-1.9573849827824368,fault
5.353535353535354,-2.792533406843501,-3.002280896905859,-1.5924420575787641,fault
5.454545454545454,-3.1521263465574716,-2.2477328536712124,-0.36101227404944103,fault
5.555555555555555,-2.8132343994711326,-1.8148705029387364,0.44271908874051064,fault
5.656565656565657,-2.4476345040110754,-0.7849673173378113,1.4322813006727957,fault
5.757575757575758,-1.935130624020831,-0.07607363426468594,2.1301050507051276,fault
5.858585858585858,-1.1916347310567876,1.099683276507224,2.5960033316598667,fault
5.959595959595959,-0.28267176191111565,1.6852603699286859,2.9175952280144433,fault
6.0606060606060606,0.6151042899157447,3.385832409428402,3.9950411200559577,fault
6.161616161616162,1.5991688947667577,3.9337570236053097,3.6353847132013972,fault
6.262626262626262,2.533777492989894,4.042509052258887,2.8378721266974236,fault
6.363636363636363,3.8640397619947593,3.5900255283829168,1.9619733880456964,fault
6.4646464646464645,3.8413375031603443,3.089789947885039,0.29024890059637026,fault
6.565656565656566,3.929750546200551,2.2015665269706237,-0.6184731285092867,fault
6.666666666666667,3.659906940676663,1.0729903709009367,-1.99112058256725,fault
6.767676767676767,2.65707327210725,-0.4574383206068847,-3.033493322850264,fault
6.8686868686868685,1.6986955032201274,-1.526528773842323,-3.8599891482542614,fault
6.96969696969697,0.34753856894087054,-2.9178703653729077,-3.5622238779360704,fault
7.070707070707071,-0.6476363845997729,-3.3575777735471326,-3.7482850013467437,fault
7.171717171717171,-2.304306530280502,-4.074400555578143,-3.1709180391438627,fault
7.2727272727272725,-3.216614766284616,-4.133329765618961,-2.787900117118097,fault
7.373737373737374,-3.7637245242482673,-3.4448372623516548,-1.6304882810918657,fault
7.474747474747475,-3.935385152685137,-3.2591491388252174,-0.44871075316527476,fault
7.575757575757575,-3.953561937774827,-2.311311522362345,0.6846097067103983,fault
7.6767676767676765,-3.4605530363404706,-0.8210153824672382,2.0960574331061355,fault
7.777777777777778,-2.4627030045022154,0.41371875523246815,2.7863550755527418,fault
7.878787878787879,-1.561668539085042,1.461351340993524,3.6327349252787338,fault
7.979797979797979,-0.39394690044190134,2.614574998900225,4.073944147599592,fault
8.080808080808081,0.9329510293923258,4.619058438054763,4.720768732254934,fault
8.181818181818182,2.722723221714825,5.122894404014961,4.305633063510056,fault
8.282828282828282,4.011497471114797,4.578546271084798,3.3168144158831248,fault
8.383838383838384,4.755881966054536,4.119039074738959,1.710995515344955,fault
8.484848484848484,5.067124512332871,3.8659603338855923,0.533170335822575,fault
8.585858585858587,4.575732859770928,2.457550328239293,-1.7197867867288306,fault
8.686868686868687,4.305469908891129,1.2415476622064225,-2.7865270332541883,fault
8.787878787878787,3.264442386235482,-0.8307830510143364,-3.452465765631601,fault
8.88888888888889,1.9974902054437103,-2.33362613935513,-4.393337994078922,fault
8.98989898989899,-0.24766576221925946,-3.140602809980626,-5.036307989369323,fault
9.09090909090909,-1.577138099163926,-4.4478482044544565,-4.72103382767567,fault
9.191919191919192,-3.236719373418348,-4.820663865974724,-3.7332838917918276,fault
9.292929292929292,-3.75163949849353,-5.403265857818441,-2.7231846932537462,fault
9.393939393939394,-4.918518088469038,-4.413276509935596,-1.8719574360874431,fault
9.494949494949495,-5.323023425766607,-3.541365279060816,-0.5195901606726775,fault
9.595959595959595,-4.709804984169665,-2.0073090274368766,1.4704264432603953,fault
9.696969696969697,-3.6404596114637395,-1.0155571037319786,3.047126610121848,fault
9.797979797979798,-2.976181788592397,1.2527629782739007,3.8946488526352057,fault
9.8989898989899,-1.3962971537906712,2.3769740079002237,4.831909565520077,fault
10.0,0.1297831863942685,3.2418196582320884,5.114959141643731,fault
0.0,-0.049388204992329564,0.7476580897603897,0.9948842080054888,fault
0.10101010101010101,0.30907173872966925,0.9419402614408469,0.9284706989266257,fault
0.20202020202020202,0.6627215012165548,0.9523348593662266,0.840990689353601,fault
0.30303030303030304,0.7444887320421218,1.1269249747864472,0.5831944512904094,fault
0.40404040404040403,0.9517775454123659,0.8830966943575339,0.3553319556685891,fault
0.5050505050505051,0.9705565069857627,0.7372116082566916,-0.007964615204557957,fault
0.6060606060606061,1.054805969483186,0.4485652298435733,-0.3583266338423418,fault
0.7070707070707071,0.8507897621381082,0.11743431212446008,-0.6488462830470884,fault
0.8080808080808081,0.5998428718271718,-0.10406272555865075,-0.9246143767478672,fault
0.9090909090909091,0.34266199167235156,-0.5092879457084868,-0.9641893658994146,fault
1.0101010101010102,0.025094691604337832,-0.7466319650144139,-0.9894676521247799,fault
1.1111111111111112,-0.3757913358475347,-0.833860639344405,-0.8611062585010141,fault
